LATITUDE,LONGITUDE,STATE,CITY,NAME,OBJECTID,ID,ADDRESS,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,ALT_NAME,OWNER,BEDS,TRAUMA,HELIPAD
40.19674184,-85.41399145,IN,MUNCIE,CENTRAL INDIANA AMG SPECIALTY HOSPITAL LLC,4259,847303,"2401 W UNIVERSITY AVE, 8TH FL",47303,(765) 751-5253,LONG TERM CARE,OPEN,DELAWARE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.amgmuncie.com/,NOT AVAILABLE,PROPRIETARY,16,NOT AVAILABLE,Y
41.61515732,-87.52307341,IN,HAMMOND,KINDRED HOSPITAL NORTHWEST INDIANA,4260,8246320,"5454 HOHMAN AVE, 5TH FL",46320,(219) 852-5305,LONG TERM CARE,OPEN,LAKE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.khnwindiana.com,NOT AVAILABLE,PROPRIETARY,215,NOT AVAILABLE,Y
41.65870807,-86.18197979,IN,MISHAWAKA,KINDRED HOSPITAL NORTHERN INDIANA,4261,8146544,"215 W 4TH ST, STE 200",46544,(574) 252-2000,LONG TERM CARE,OPEN,ST. JOSEPH,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.khnorthernindiana.com/,NOT AVAILABLE,PROPRIETARY,32,NOT AVAILABLE,N
40.30528349,-78.91992425,PA,JOHNSTOWN,SELECT SPECIALTY HOSPITAL JOHNSTOWN,4262,2115905,"320 MAIN STREET, THIRD FLOOR",15905,(814) 534-7300,LONG TERM CARE,OPEN,CAMBRIA,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://johnstown.selectspecialtyhospitals.com/,NOT AVAILABLE,PROPRIETARY,39,NOT AVAILABLE,Y
41.258485,-75.867262,PA,WILKES-BARRE,PAM SPECIALTY HOSPITAL OF WILKES-BARRE,4263,718764,"575 NORTH RIVER STREET, 7TH FLOOR",18764,(570) 208-3310,LONG TERM CARE,OPEN,LUZERNE,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.warmsprings.org/our-facilities/hospitals/post-acute-medical-specialty-hospital-wilkes-barre/,KINDRED HOSPITAL - WYOMING VALLEY,PROPRIETARY,36,NOT AVAILABLE,Y
33.46288776,-112.0569976,AZ,PHOENIX,BANNER GOOD SAMARITAN MEDICAL CENTER,4264,64985006,"1300 NORTH 12TH STREET, SUITE 404",85006,(602) 239-2716,SPECIAL,OPEN,MARICOPA,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.azdhs.gov/als/databases/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999,NOT AVAILABLE,Y
41.63444669,-87.44782771,IN,EAST CHICAGO,REGENCY HOSPITAL OF NORTHWEST INDIANA,4265,11646312,"4321 FIR ST, 4TH FL",46312,(219) 392-7790,LONG TERM CARE,OPEN,LAKE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.regencyhospital.com/company/locations/indiananorthwest- indiana.aspx,NOT AVAILABLE,PROPRIETARY,220,NOT AVAILABLE,N
43.66632199,-70.29186145,ME,PORTLAND,NEW ENGLAND REHABILITATION HOSPITAL OF PORTLAND,4266,3604102,"335 BRIGHTON AVENUE, UNIT 201",4102,(207) 775-4000,REHABILITATION,OPEN,CUMBERLAND,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,http://www.nerhp.org,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC",PROPRIETARY,100,NOT AVAILABLE,N
37.46680815,-77.65896759,VA,MIDLOTHIAN,SHELTERING ARMS HOSPITAL SOUTH,4267,8623114,"13700 ST. FRANCIS BOULEVARD, SUITE 400",23114,(804) 764-5290,REHABILITATION,OPEN,CHESTERFIELD,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.vhi.org,http://www.shelteringarms.com/,NOT AVAILABLE,NON-PROFIT,28,NOT AVAILABLE,N
40.86850019,-73.22299673,NY,SMITHTOWN,ST. CATHERINE OF SIENA MEDICAL CENTER,4269,12611787,"50 ROUTE, 25 A",11787,(631) 862-3100,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://stcatherines.chsli.org/,NOT AVAILABLE,NON-PROFIT,306,NOT AVAILABLE,N
41.54362128,-73.96337745,NY,CASTLE POINT,VA MEDICAL CENTER - CASTLE POINT CAMPUS,4270,10412511,"100 NEW YORK, 9D",12511,NOT AVAILABLE,MILITARY,OPEN,DUTCHESS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.hudsonvalley.va.gov/,NOT AVAILABLE,GOVERNMENT - FEDERAL,-999,NOT AVAILABLE,N
40.73923372,-73.4945666,NY,BETHPAGE,ST JOHN'S EPISCOPAL HOSPITAL SOUTH SHORE,4271,30511714,"700 HICKSVILLE RD, STE 210",11714,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,NASSAU,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.ehs.org/,NOT AVAILABLE,NON-PROFIT,-999,NOT AVAILABLE,N
35.37501657,-94.41973301,AR,FORT SMITH,"SELECT SPECIALTY HOSPITAL - FORT SMITH, INC.",4273,61972901,"1001 TOWSON AVENUE, SIXTH FLOOR",72901,(479) 441-3960,GENERAL ACUTE CARE,OPEN,SEBASTIAN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,34,NOT AVAILABLE,Y
35.35586935,-94.35252746,AR,FORT SMITH,CHRISTUS DUBUIS OF FORTH SMITH,4274,62272903,"7301 ROGERS AVENUE, 4TH FLOOR",72903,(479) 314-4900,LONG TERM CARE,OPEN,SEBASTIAN,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.healthy.arkansas.gov/programsServices/hsLicensingRegulation/HealthFacilityServices/Pages/ProviderLists.aspx,NOT AVAILABLE,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,Y
42.56098687,-70.88723563,MA,BEVERLY,HEALTHSOUTH NEW ENGLAND REHABILIATION AT BEVERLY,4275,10001915,"800 CUMMINGS CENTER, 1ST FL, UNIT147",1915,(978) 935-5050,REHABILITATION,OPEN,ESSEX,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.healthsouthnewengland.com/en/our-hospital/Beverly-location,NOT AVAILABLE,PROPRIETARY,20,NOT AVAILABLE,N
43.01443915,-83.73287925,MI,FLINT,SELECT SPECIALTY HOSPITAL - FLINT,4276,1348532,"401 S BALLENGER, 5TH FLOOR",48532,NOT AVAILABLE,LONG TERM CARE,OPEN,GENESEE,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.selectspecialtyhospitals.com/company/locations/flint.aspx,NOT AVAILABLE,PROPRIETARY,26,NOT AVAILABLE,Y
42.61403776,-83.2768158,MI,PONTIAC,SELECT SPECIALTY HOSPITAL - PONTIAC,4277,11148341,"44405 WOODWARD AVENUE, 8TH FLOOR",48341,NOT AVAILABLE,LONG TERM CARE,OPEN,OAKLAND,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.selectspecialtyhospitals.com/company/locations/pontiac. aspx,NOT AVAILABLE,PROPRIETARY,30,NOT AVAILABLE,Y
43.22342175,-86.24225523,MI,MUSKEGON,SELECT SPECIALTY HOSPITAL - MUSKEGON,4278,9249442,"1700 CLINTON STREET, 2 AND 3 S FLOORS",49442,NOT AVAILABLE,LONG TERM CARE,OPEN,MUSKEGON,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.selectmedical.com,GREAT LAKES SPECIALTY HOSPITAL - MUSKEGON,PROPRIETARY,31,NOT AVAILABLE,Y
42.33063594,-85.17934505,MI,BATTLE CREEK,SELECT SPECIALTY HOSPITAL - BATTLE CREEK,4279,749016,"300 NORTH AVENUE, 6TH FLOOR",49016,NOT AVAILABLE,LONG TERM CARE,OPEN,CALHOUN,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.selectspecialtyhospitals.com/company/locations/battlecre ek.aspx,NOT AVAILABLE,PROPRIETARY,25,NOT AVAILABLE,N
43.42865411,-83.95594314,MI,SAGINAW,SELECT SPECIALTY HOSPITAL - SAGINAW,4280,17848602,"1447 N HARRISON, 7TH & 8TH FLOOR",48602,NOT AVAILABLE,LONG TERM CARE,OPEN,SAGINAW,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://saginaw.selectspecialtyhospitals.com/,NOT AVAILABLE,PROPRIETARY,32,NOT AVAILABLE,Y
42.26389636,-83.65542107,MI,YPSILANTI,SELECT SPECIALTY HOSPITAL - ANN ARBOR,4281,14548197,"5301 E HURON RIVER DR, 7TH FL",48197,NOT AVAILABLE,LONG TERM CARE,OPEN,WASHTENAW,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.selectspecialtyhospitals.com/company/locations/annarbo r.aspx,NOT AVAILABLE,PROPRIETARY,36,NOT AVAILABLE,Y
31.31873935,-89.33038891,MS,HATTIESBURG,REGENCY HOSPITAL OF HATTIESBURG,4282,5639401,"6051 U.S. HWY 49, 5TH FLOOR",39401,(601) 288-8510,LONG TERM CARE,OPEN,FORREST,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,http://www.regencyhospital.com/company/locations/mississippi-hattiesburg.aspx,NOT AVAILABLE,PROPRIETARY,33,NOT AVAILABLE,Y
32.24565481,-90.06618747,MS,WHITFIELD,WHITFIELD MEDICAL/SURGICAL HOSPITAL,4283,9939193,"OAK CIRCLE, BUILDING 60",39193,(601) 351-8023,GENERAL ACUTE CARE,OPEN,RANKIN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,http://www.msh.state.ms.us/tour/WMSH.htm,NOT AVAILABLE,GOVERNMENT - STATE,32,NOT AVAILABLE,N
41.1374108,-95.94789084,NE,BELLEVUE,MADONNA REHABILITATION SPECIALTY HOSPITAL,4284,106568123,"2500 BELLEVUE MEDICAL CENTER DRIVE, 4TH FLOOR",68123,(402) 884-0006,LONG TERM CARE,CLOSED,SARPY,USA,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://dhhs.ne.gov/publichealth/Documents/Hospital%20Roster.pdf,www.madonna.org,NOT AVAILABLE,PROPRIETARY,32,NOT AVAILABLE,Y
42.80010518,-71.54550622,NH,NASHUA,NORTHEAST REHAB HOSPITAL,4285,107703062,"29 NW BLVD, FIRST FLOOR",3062,(603) 893-2900,REHABILITATION,OPEN,HILLSBOROUGH,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.northeastrehab.com/locations/inpatient-nashua.htm,NOT AVAILABLE,PROPRIETARY,20,NOT AVAILABLE,N
25.77684554,-80.21063654,FL,MIAMI,SELECT SPECIALTY HOSPITAL-MIAMI,4286,34733128,"955 NW 3RD ST, 8TH FLOOR",33128,(305) 416-5700,LONG TERM CARE,OPEN,MIAMI-DADE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.selectspecialtyhospitals.com/company/locations/miami.aspx,NOT AVAILABLE,PROPRIETARY,47,NOT AVAILABLE,N
41.67264815,-80.85929035,OH,ROCK CREEK,GLENBEIGH,4287,8144084,2863 STATE ROUTE 45,44084,(440) 563-3400,PSYCHIATRIC,OPEN,ASHTABULA,USA,622210,"HOSPITALS, SUBSTANCE ABUSE",http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.glenbeigh.com,NOT AVAILABLE,NON-PROFIT,114,NOT AVAILABLE,N
33.46528357,-94.07103727,TX,TEXARKANA,PAM SPECIALTY HOSPITAL OF TEXARKANA NORTH,4288,52075503,"2400 ST. MICHAEL DRIVE, 2ND FLOOR",75503,(903) 614-7600,LONG TERM CARE,OPEN,BOWIE,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.warmsprings.org/our-facilities/hospitals/post-acute-medical-specialty-hospital-texarkana-north/,DUBUIS HOSPITAL OF TEXARKANA,PROPRIETARY,30,NOT AVAILABLE,Y
39.98392759,-83.00888947,OH,COLUMBUS,OHIOHEALTH REHABILITATION HOSPITAL,4289,124543201,"1087 DENNISON AVENUE, 4TH FLOOR",43201,(614) 484-9600,REHABILITATION,OPEN,FRANKLIN,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.ohiohealth-rehab.com/,NOT AVAILABLE,PROPRIETARY,74,NOT AVAILABLE,N
40.07768856,-74.13139039,NJ,BRICK,SHORE REHABILITATION INSTITUTE,4290,2808724,"425 JACK MARTIN BOULEVARD, SECOND FLOOR EAST WING",8724,(732) 836-4500,REHABILITATION,OPEN,OCEAN,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.meridianhealth.com/location/shore-rehabilitation-institute/,NOT AVAILABLE,NON-PROFIT,40,NOT AVAILABLE,N
40.9855294,-74.01502132,NJ,WESTWOOD,CARE ONE AT HUMC PASCACK VALLEY,4291,109107675,"250 OLD HOOK ROAD, FOURTH FLOOR",7675,(732) 324-6090,LONG TERM CARE,OPEN,BERGEN,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.care-one.com/locations/ltach-careone-at-hackensack-university-medical-center-pascack-valley/,NOT AVAILABLE,PROPRIETARY,25,NOT AVAILABLE,Y
40.04255936,-82.46466179,OH,NEWARK,SELECT SPECIALTY HOSPITAL SOUTHEAST OHIO,4292,28943055,"2000 TAMARACK ROAD, 2ND FLOOR",43055,(717) 975-4502,LONG TERM CARE,OPEN,LICKING,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://southeastohio.selectspecialtyhospitals.com/,NOT AVAILABLE,PROPRIETARY,35,NOT AVAILABLE,N
35.05783299,-106.5818387,NM,ALBUQUERQUE,HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE,4293,7587108,"5400 GIBSON BOULEVARD SE, 4TH FLOOR",87108,(505) 254-4503,PSYCHIATRIC,OPEN,BERNALILLO,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://providersearch.health.state.nm.us/,https://albuquerque.havenbehavioral.com/,NOT AVAILABLE,PROPRIETARY,34,NOT AVAILABLE,N
41.23044775,-80.7770839,OH,WARREN,SELECT SPECIALTY HOSPITAL WARREN CAMPUS,4294,29444484,"667 EASTLAND AVE SE, 5TH FLOOR",44484,(330) 841-4750,LONG TERM CARE,OPEN,TRUMBULL,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://warren.selectspecialtyhospitals.com/,NOT AVAILABLE,PROPRIETARY,25,NOT AVAILABLE,Y
32.31676456,-111.0073363,AZ,TUCSON,SONORA BEHAVIORAL HEALTH HOSPITAL (HOSP-PSY),4295,8085704,"6050 NORTH CORONA RD, SUITE 3",85704,NOT AVAILABLE,PSYCHIATRIC,OPEN,PIMA,USA,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.azdhs.gov/als/databases/,http://www.acadiahealthcare.com/,NOT AVAILABLE,PROPRIETARY,70,NOT AVAILABLE,N
38.95780718,-119.771924,NV,MINDEN,MINDEN FAMILY MEDICINE AND COMPLETE CARE,4296,113789423,"1649 LUCERNE ST, UNIT A & B",89423,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,DOUGLAS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dpbh.nv.gov/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999,NOT AVAILABLE,N
38.08685199,-88.5405041,IL,MCLEANSBORO,HAMILTON MEMORIAL HOSPITAL DISTRICT,4297,15862859,611 S MARSHALL AVENUE,62859,(618) 643-2361,CRITICAL ACCESS,OPEN,HAMILTON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.hmhospital.org,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y
38.02526846,-89.23647497,IL,DU QUOIN,MARSHALL BROWNING HOSPITAL,4298,16362832,900 NORTH WASHINGTON STREET,62832,(618) 542-2146,CRITICAL ACCESS,OPEN,PERRY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.mbhdq.com,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,Y
37.81551045,-88.44217154,IL,ELDORADO,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,4299,15662930,1201 PINE STREET,62930,(618) 273-3361,CRITICAL ACCESS,OPEN,SALINE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.ferrellhosp.org,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,N
41.36691304,-89.45585736,IL,PRINCETON,PERRY MEMORIAL HOSPITAL,4300,16961356,530 PARK AVENUE EAST,61356,(815) 875-2811,CRITICAL ACCESS,OPEN,BUREAU,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.perry-memorial.org,NOT AVAILABLE,GOVERNMENT - LOCAL,25,NOT AVAILABLE,Y
40.41841146,-89.41756224,IL,HOPEDALE,HOPEDALE MEDICAL COMPLEX,4301,16261747,107 TREMONT STREET,61747,(309) 449-3321,CRITICAL ACCESS,OPEN,TAZEWELL,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.hopedalemc.com,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,N
38.12411499,-89.69153853,IL,SPARTA,SPARTA COMMUNITY HOSPITAL,4302,18162286,818 E BROADWAY,62286,(618) 443-2177,CRITICAL ACCESS,OPEN,RANDOLPH,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.spartahospital.com,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,N
40.44716561,-90.66440647,IL,MACOMB,MC DONOUGH DISTRICT HOSPITAL,4304,4461455,525 EAST GRANT STREET,61455,(309) 833-4101,GENERAL ACUTE CARE,OPEN,MCDONOUGH,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.mdh.org,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,95,NOT AVAILABLE,Y
36.11481974,-95.89049311,OK,TULSA,PAM SPECIALTY HOSPITAL OF TULSA,4316,131774145,3219 SOUTH 79TH EAST AVENUE,74145,(918) 663-8183,LONG TERM CARE,OPEN,TULSA,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://postacutemedical.com/,NOT AVAILABLE,PROPRIETARY,60,NOT AVAILABLE,N
38.01010378,-88.91821519,IL,BENTON,FRANKLIN HOSPITAL,4318,15362812,201 BAILEY LANE,62812,(618) 439-3761,CRITICAL ACCESS,OPEN,FRANKLIN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.franklinhospital.net,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y
38.68085081,-88.47281706,IL,FLORA,CLAY COUNTY HOSPITAL,4319,18362839,911 STACY BURK DRIVE,62839,(618) 662-2131,CRITICAL ACCESS,OPEN,CLAY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.claycountyhospital.org,NOT AVAILABLE,GOVERNMENT - LOCAL,18,NOT AVAILABLE,Y
38.72861518,-87.69387325,IL,LAWRENCEVILLE,LAWRENCE COUNTY MEMORIAL HOSPITAL,4320,17662439,2200 W STATE ST,62439,(618) 943-1000,CRITICAL ACCESS,OPEN,LAWRENCE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.lcmhosp.org,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,Y
39.29940984,-89.88307566,IL,CARLINVILLE,CARLINVILLE AREA HOSPITAL,4321,17962626,20733 N BROAD STREET,62626,(217) 854-3141,CRITICAL ACCESS,OPEN,MACOUPIN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.cahcare.com,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,Y
45.74313397,-108.6046346,MT,BILLINGS,ADVANCED CARE HOSPITAL OF MONTANA,4328,4759102,3528 GABEL ROAD,59102,(406) 651-8800,LONG TERM CARE,OPEN,YELLOWSTONE,USA,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://dphhs.mt.gov/qad/healthcarefacilitieslist,http://www.achm.ernesthealth.com,NOT AVAILABLE,PROPRIETARY,40,NOT AVAILABLE,N
36.5197015,-86.02629396,TN,LAFAYETTE,MACON COUNTY GENERAL HOSPITAL,4329,8437083,204 MEDICAL DRIVE,37083,(615) 666-2147,CRITICAL ACCESS,OPEN,MACON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://www.mcgh.net,NOT AVAILABLE,NON-PROFIT,25,NOT AVAILABLE,N
35.63673266,-88.83178969,TN,JACKSON,JACKSON - MADISON COUNTY GENERAL HOSPITAL,4330,8238301,620 SKYLINE DRIVE,38301,(731) 425-5000,GENERAL ACUTE CARE,OPEN,MADISON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://www.wth.org/locations/page/jackson-madison-co-general,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,635,NOT AVAILABLE,Y
35.96420392,-83.18219867,TN,NEWPORT,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,4331,1537821,435 SECOND STREET,37821,(423) 625-2200,GENERAL ACUTE CARE,OPEN,COCKE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://www.tennovaeast.com/locations/newport-medical-center,NOT AVAILABLE,PROPRIETARY,74,NOT AVAILABLE,N
35.06706746,-89.93115119,TN,MEMPHIS,DELTA MEDICAL CENTER,4332,8938118,3000 GETWELL ROAD,38118,(901) 369-8100,GENERAL ACUTE CARE,OPEN,SHELBY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://www.deltamedcenter.com,NOT AVAILABLE,PROPRIETARY,223,NOT AVAILABLE,N
35.05036361,-85.29159691,TN,CHATTANOOGA,SISKIN HOSPITAL FOR PHYSICAL REHABILITATION,4333,7637403,ONE SISKIN PLAZA,37403,(423) 634-1200,REHABILITATION,OPEN,HAMILTON,USA,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://apps.health.tn.gov/FacilityListings,http://www.siskinrehab.org,NOT AVAILABLE,NON-PROFIT,80,NOT AVAILABLE,Y
36.32481862,-86.62223383,TN,HENDERSONVILLE,TRISTAR HENDERSONVILLE MEDICAL CENTER,4335,11837075,355 NEW SHACKLE ISLAND ROAD,37075,(615) 338-1000,GENERAL ACUTE CARE,OPEN,SUMNER,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://tristarhendersonville.com/,NOT AVAILABLE,PROPRIETARY,148,NOT AVAILABLE,Y
35.59232333,-87.86375527,TN,LINDEN,PERRY COMMUNITY HOSPITAL,4336,5537096,2718 SQUIRREL HOLLOW DRIVE,37096,(931) 589-2121,GENERAL ACUTE CARE,OPEN,PERRY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,NOT AVAILABLE,NOT AVAILABLE,NON-PROFIT,53,NOT AVAILABLE,Y
36.16932679,-85.50876258,TN,COOKEVILLE,COOKEVILLE REGIONAL MEDICAL CENTER,4337,5738501,1 MEDICAL CENTER BOULEVARD,38501,(931) 783-2000,GENERAL ACUTE CARE,OPEN,PUTNAM,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://www.crmchealth.org,NOT AVAILABLE,GOVERNMENT - LOCAL,247,NOT AVAILABLE,Y
35.96315755,-88.93894563,TN,TRENTON,GIBSON GENERAL HOSPITAL,4338,4438382,200 HOSPITAL DRIVE,38382,(731) 855-7900,GENERAL ACUTE CARE,CLOSED,GIBSON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://tnmap.state.tn.us/portal/metadata.asp,http://www.wth.net,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,32,NOT AVAILABLE,N
